,home,season_hits_for,season_hits_against,season_runs_for,season_runs_against,season_errors,season_wins,ml_odds,rl_odds,ml_win,rl_win
3078,0,441,424,222,200,26,26,125,-170,1,1
3079,1,382,326,238,141,24,33,-225,-109,0,0
3080,0,432,429,198,220,27,22,113,-176,1,1
3081,1,433,407,232,209,22,27,-132,145,1,0
3082,0,427,458,231,233,25,23,117,-165,0,0
3083,0,440,412,163,224,26,17,110,-185,0,0
3084,1,425,454,217,237,34,23,108,-150,1,1
3085,1,383,376,200,160,15,32,-215,-105,0,0
3086,1,433,406,203,197,18,27,104,-165,1,1
3087,1,421,474,228,239,39,28,155,-110,1,1
3088,1,465,547,229,278,39,22,-123,157,0,0
3089,1,382,415,188,183,28,27,-140,150,0,0
3090,0,444,430,197,233,32,23,109,-200,0,0
3091,0,457,471,220,268,27,23,145,-135,0,0
3092,0,480,492,221,263,33,24,119,-185,1,1
3093,0,433,448,212,226,19,23,-175,-110,0,0
3094,1,398,467,201,259,33,23,112,-155,1,1
3095,0,495,472,258,243,31,26,195,-111,1,1
3096,1,450,453,225,203,20,30,-127,140,1,1
3097,0,452,392,282,192,36,31,-114,145,0,0
3098,1,376,410,175,218,29,20,-119,170,1,1
3099,1,457,478,257,245,30,32,-120,165,1,0
3100,1,474,461,266,236,29,31,-180,-101,1,1
3101,0,448,401,250,182,18,30,117,-160,0,0
3102,0,486,458,229,239,39,26,157,-145,0,0
3103,1,443,470,184,265,46,15,118,-140,1,1
3104,0,453,440,218,248,25,21,150,-140,1,1
3105,0,414,351,218,201,22,22,113,-205,1,1
3106,0,424,466,215,305,36,17,-128,125,1,0
3107,1,446,389,260,196,28,29,-200,-106,1,1
3108,0,450,430,229,202,26,27,170,-130,0,0
3109,1,385,331,239,145,25,33,-118,170,1,0
3110,0,447,437,204,225,30,23,116,-200,0,0
3111,1,440,412,235,211,22,28,138,-120,1,1
3112,0,432,465,233,236,27,23,-153,100,0,0
3113,0,445,420,164,226,26,17,115,-170,0,0
3114,1,433,460,222,239,34,24,-123,175,0,0
3115,1,391,386,202,164,15,32,-177,125,1,1
3116,1,445,412,214,197,19,28,107,-155,1,1
3117,1,433,482,233,242,40,29,132,-130,1,1
3118,1,473,562,234,284,40,22,-126,170,1,1
3119,1,388,424,190,190,31,27,-200,110,1,1
3120,0,449,437,200,239,32,23,-117,150,0,0
3121,0,465,483,223,274,27,23,170,-114,0,0
3122,0,489,506,230,268,33,25,-133,120,0,0
3123,0,441,460,215,231,19,23,-147,110,0,0
3124,1,404,472,203,260,33,24,118,-145,0,0
3125,0,500,475,262,244,32,27,108,-200,0,0
3126,1,458,461,230,206,20,31,107,-155,1,1
3127,0,458,404,282,203,37,31,-117,135,0,0
3128,1,383,415,181,221,30,21,107,-170,1,1
3129,1,465,483,259,246,30,33,-130,150,1,1
3130,1,484,466,275,237,29,32,-170,120,0,0
3131,0,456,409,253,187,18,30,-117,135,0,0
3132,1,475,528,234,305,23,17,185,115,0,0
3133,0,423,362,223,204,23,23,115,-185,1,1
3134,1,456,395,268,196,28,30,-220,-122,0,0
3135,1,394,342,246,151,25,34,-180,115,1,1
3136,1,428,458,235,183,19,32,-105,-170,1,1
3137,0,449,429,167,231,26,17,115,-200,1,1
3138,0,537,440,232,228,30,28,160,-135,0,0
3139,0,391,440,180,230,41,17,-105,-215,0,0
3140,0,420,460,221,252,32,17,190,102,1,1
3141,1,394,432,196,194,32,28,112,-155,0,0
3142,0,458,443,203,244,32,23,-122,135,1,0
3143,1,409,481,205,263,33,24,-105,185,1,1
3144,1,403,415,218,204,31,25,-130,165,0,0
3145,1,389,424,186,224,31,22,-125,170,0,0
3146,0,403,396,241,194,19,27,-105,150,0,0
3147,0,459,419,254,190,20,30,-215,-135,1,1
3148,1,480,547,235,319,24,17,112,-150,0,0
3149,1,449,475,186,266,47,16,154,-115,0,0
3150,1,479,470,268,215,26,37,116,-145,1,1
3151,0,428,366,225,205,23,24,-170,-110,0,0
3152,1,415,482,229,277,36,24,142,-120,1,1
3153,1,463,414,273,208,28,30,-210,-105,0,0
3154,1,511,544,303,320,40,25,127,-130,1,1
3155,1,404,349,251,151,26,35,105,-155,1,1
3156,0,456,446,208,231,30,23,139,-140,0,0
3157,1,450,419,246,211,22,29,-154,120,1,1
3158,1,435,464,237,184,19,33,-163,130,0,0
3159,0,458,430,170,231,27,18,107,-205,1,1
3160,1,444,469,225,244,35,24,-150,150,1,0
3161,0,476,387,248,223,30,26,-142,110,0,0
3162,0,544,450,232,233,30,28,-115,135,0,0
3163,0,397,450,183,237,42,17,-114,155,1,0
3164,0,439,467,233,257,32,18,180,-115,1,1
3165,1,405,439,201,200,33,28,-111,203,1,1
3166,0,465,454,209,249,32,24,101,-247,0,0
3167,0,471,493,223,282,27,23,135,-170,0,0
3168,1,355,441,149,214,36,23,220,125,1,1
3169,0,446,468,217,235,20,23,-174,-105,1,1
3170,1,419,487,212,266,33,25,104,-175,0,0
3171,1,407,420,219,206,31,25,150,-110,1,1
3172,0,466,416,240,212,40,29,-260,-145,0,0
3173,0,464,413,286,208,38,31,-157,100,0,0
3174,1,390,433,186,227,31,22,-117,175,0,0
3175,0,480,464,241,247,35,28,-126,125,0,0
3176,0,409,403,242,196,20,27,148,-150,1,1
3177,0,478,424,268,191,20,31,-122,130,1,1
3178,1,491,562,239,329,25,17,177,103,0,0
3179,1,458,480,189,271,47,16,108,-160,1,1
3180,1,488,473,273,216,26,38,-112,180,1,0
3181,0,434,374,229,210,23,24,-117,140,0,0
3182,1,427,492,236,282,36,25,126,-130,0,0
3183,1,476,428,279,218,28,30,-180,105,0,0
3184,1,522,549,310,323,40,26,-105,170,1,1
3185,1,413,358,254,153,27,36,-230,-115,1,0
3186,0,467,459,213,242,30,23,126,-170,0,0
3187,1,463,430,257,216,22,30,-141,150,1,0
3188,1,442,472,238,186,19,33,-109,190,0,0
3189,0,467,439,173,233,29,19,130,-165,0,0
3190,1,451,478,230,248,35,25,-124,165,1,1
3191,0,481,398,251,230,31,26,-105,-200,0,0
3192,0,553,459,234,236,30,28,200,-105,0,0
3193,0,408,456,186,239,42,18,-124,130,0,0
3194,0,453,480,243,263,32,19,160,-125,1,1
3195,0,423,442,185,178,28,26,-106,155,0,0
3196,1,410,427,216,208,26,29,-104,-175,1,1
3197,0,480,500,227,287,29,23,114,-185,0,0
3198,1,370,451,162,222,37,24,170,105,1,1
3199,0,451,477,222,238,21,24,-118,140,0,0
3200,1,425,498,214,269,33,25,114,-150,1,1
3201,1,415,426,224,210,31,26,107,-160,1,1
3202,0,476,431,248,225,41,29,-200,-125,0,0
3203,0,474,425,291,215,39,31,-141,110,1,0
3204,1,399,442,188,230,31,22,-145,145,1,1
3205,0,483,473,242,252,35,28,102,-210,0,0
3206,0,417,410,244,197,20,28,-101,-230,1,1
3207,0,493,435,278,195,21,32,-207,-123,1,1
3208,1,473,484,197,275,47,17,118,-145,1,1
3209,1,492,480,276,218,26,39,-127,155,0,0
3210,0,441,378,230,213,23,24,-140,120,1,0
3211,1,437,501,240,287,36,25,134,-120,1,1
3212,1,484,443,284,231,29,30,-155,130,1,1
3213,1,539,555,322,325,40,27,150,100,0,0
3214,0,473,465,214,244,31,23,113,-185,1,1
3215,1,469,436,259,217,23,31,-123,165,0,0
3216,1,447,479,239,189,20,33,102,-160,0,0
3217,0,469,453,173,245,32,19,119,-185,0,0
3218,1,463,491,238,254,36,26,-118,160,0,0
3219,0,487,415,253,242,31,26,-170,-120,1,1
3220,0,468,488,256,268,32,20,140,-150,0,0
3221,0,433,451,190,187,29,26,129,-170,1,1
3222,1,419,437,225,213,28,30,-144,150,0,0
3223,0,493,512,233,295,31,23,108,-180,1,1
3224,1,379,461,167,226,37,25,107,-165,0,0
3225,0,455,492,226,246,21,24,-128,125,0,0
3226,1,419,433,227,211,31,27,125,-140,0,0
3227,0,486,440,252,230,42,29,-117,145,1,0
3228,0,483,435,296,219,39,32,-149,100,0,0
3229,1,413,444,200,230,31,23,-129,165,1,0
3230,0,490,477,244,255,35,28,117,-175,1,1
3231,0,424,415,247,198,22,29,-112,140,1,1
3232,1,496,576,242,337,25,17,-116,165,1,0
3233,0,417,443,174,232,27,21,200,-110,0,0
3234,0,461,446,224,250,25,22,-117,140,1,1
3235,0,454,384,233,215,23,25,125,-180,1,1
3236,0,433,471,218,307,36,18,143,-160,0,0
3237,0,463,431,237,212,31,30,103,-210,0,0
3238,1,544,566,324,329,41,27,112,-145,0,0
3239,0,500,390,283,214,36,29,-215,-142,1,1
3240,1,431,467,211,220,31,28,107,-160,0,0
3241,1,478,446,262,223,23,31,-148,145,1,0
3242,1,452,487,240,193,20,33,-177,120,1,1
3243,1,486,469,237,232,28,32,140,-120,0,0
3244,0,515,490,260,240,32,23,190,-115,0,0
3245,1,408,389,216,167,17,33,-140,160,0,0
3246,0,564,468,238,241,31,28,-122,125,1,1
3247,0,417,470,189,251,44,18,106,-185,0,0
3248,0,475,499,258,277,33,20,115,-200,1,1
3249,0,439,460,194,188,29,27,133,-165,0,0
3250,1,428,443,226,217,28,30,-113,180,1,1
3251,1,427,482,205,228,37,24,185,122,0,0
3252,0,494,512,231,270,33,25,-105,155,1,0
3253,1,480,477,254,239,35,29,-158,140,1,0
3254,1,439,507,226,272,33,26,-105,-175,0,0
3255,1,425,446,229,214,31,27,-220,-105,1,1
3256,0,494,444,255,232,42,30,145,-150,0,0
3257,1,468,483,247,236,40,25,-230,-110,1,0
3258,1,417,453,203,232,31,24,-130,170,0,0
3259,0,501,486,249,258,35,29,157,-140,0,0
3260,0,432,420,251,199,22,30,-155,100,1,0
3261,1,427,393,229,181,23,31,-160,130,1,1
3262,1,503,582,245,339,27,18,-128,145,0,0
3263,0,420,445,174,233,27,21,200,-102,1,1
3264,0,477,456,231,255,29,23,-147,110,0,0
3265,0,464,387,242,215,23,26,101,-205,0,0
3266,0,439,477,220,310,38,18,115,-176,0,0
3267,0,474,447,244,225,31,30,-195,-141,1,1
3268,1,555,574,327,334,43,27,-117,150,1,1
3269,0,511,396,290,216,36,30,-206,-126,1,1
3270,1,441,483,216,227,32,28,132,-130,1,1
3271,1,486,451,266,226,23,32,-185,100,1,0
3272,1,461,490,245,193,20,34,-146,146,0,0
3273,1,494,477,240,236,28,32,139,-120,1,1
3274,0,518,504,264,246,33,23,-117,135,0,0
3275,1,411,399,216,176,19,33,-111,175,1,1
3276,0,572,479,243,244,32,29,107,-170,0,0
3277,0,423,477,191,254,45,18,118,-165,1,1
3278,0,485,506,264,279,33,21,126,-175,0,0
3279,0,444,468,197,192,29,27,165,-120,0,0
3280,1,444,454,239,224,28,31,175,121,0,0
3281,1,433,493,207,235,37,24,176,106,0,0
3282,0,500,522,236,274,33,26,100,-204,0,0
3283,1,486,483,257,241,35,30,-130,157,1,1
3284,1,449,513,230,277,33,26,-110,175,1,1
3285,1,439,449,235,218,32,28,107,-155,1,1
3286,0,498,450,256,237,43,30,185,-107,1,1
3287,1,470,486,248,236,40,26,-240,-118,0,0
3288,1,424,463,205,238,32,24,-141,155,1,1
3289,0,504,495,249,263,36,29,131,-166,1,1
3290,0,440,428,255,202,24,31,-154,100,0,0
3291,1,433,397,234,182,23,32,-215,-113,0,0
3292,1,511,601,251,354,27,18,-124,152,1,1
3293,0,435,456,187,238,27,22,175,-115,1,1
3294,0,483,466,233,259,29,23,-170,-115,1,1
3295,0,469,398,242,218,23,26,-111,150,0,0
3296,0,446,486,223,315,39,18,155,-150,1,1
3297,0,484,453,249,227,31,31,-110,150,0,0
3298,1,572,584,339,340,44,28,-145,124,0,0
3299,0,519,400,294,216,36,31,-180,-110,1,1
3300,1,451,489,220,229,33,29,150,-105,0,0
3301,1,496,465,272,231,26,33,115,-145,0,0
3302,1,470,503,247,196,20,34,113,-150,0,0
3303,1,505,482,244,238,29,33,139,-120,1,1
3304,0,528,514,270,254,34,23,119,-205,0,0
3305,1,422,404,219,176,19,34,101,-170,1,1
3306,0,582,496,249,256,32,29,130,-144,1,1
3307,0,442,485,206,260,48,19,114,-171,0,0
3308,0,492,516,267,286,35,21,116,-200,1,1
3309,0,458,478,202,198,29,27,-130,125,1,1
3310,1,450,464,241,229,28,31,100,-170,1,1
3311,1,437,501,207,239,38,24,160,-110,0,0
3312,0,509,536,243,283,33,26,-101,-205,1,1
3313,1,495,490,262,244,35,31,-175,130,0,0
3314,1,463,522,239,284,36,27,-109,175,0,0
3315,1,449,459,243,224,32,29,-129,175,1,1
3316,0,512,458,263,238,43,31,-140,115,0,0
3317,1,481,501,253,249,42,26,-205,-105,0,0
3318,1,434,470,212,241,33,25,-126,170,0,0
3319,0,517,504,252,265,36,30,-123,130,1,1
3320,0,445,439,257,206,24,31,-154,100,0,0
3321,1,441,411,235,189,23,32,125,-135,1,1
3322,0,446,465,193,241,28,23,147,-145,1,1
3323,0,495,470,243,261,29,24,-152,105,0,0
3324,0,454,492,230,318,39,19,176,-120,0,0
3325,1,581,601,346,350,46,28,114,-145,0,0
3326,0,518,530,257,274,31,28,119,-180,0,0
3327,0,439,475,233,247,27,23,-126,130,0,0
3328,1,431,410,227,181,19,35,-265,-115,1,1
3329,1,454,418,219,201,21,29,-144,160,0,0
3330,1,441,487,237,244,41,30,-162,125,0,0
3331,1,482,571,240,288,44,23,116,-150,1,1
3332,1,441,511,208,242,38,24,137,-125,1,1
3333,0,523,541,249,288,34,27,225,-105,0,0
3334,1,456,464,246,225,33,30,-134,160,1,1
3335,0,517,460,263,239,43,31,129,-180,1,1
3336,1,490,512,256,255,42,26,-196,100,1,0
3337,0,441,472,225,235,35,20,138,-160,0,0
3338,0,532,515,257,268,36,31,-124,125,1,0
3339,1,490,474,277,243,29,32,-153,140,1,1
3340,0,489,475,232,253,41,26,118,-185,1,1
3341,0,456,473,197,244,28,24,110,-185,1,1
3342,0,502,477,245,264,29,24,-140,125,0,0
3343,1,623,545,351,286,33,34,-156,120,1,1
3344,0,462,501,234,323,40,19,170,-120,1,1
3345,0,492,458,251,230,31,31,160,-155,1,1
3346,1,589,607,349,354,46,28,-102,-165,0,0
3347,1,422,369,259,157,27,37,-230,-120,1,1
3348,0,483,474,220,247,31,24,-147,120,1,1
3349,0,523,537,257,277,31,28,109,-200,0,0
3350,0,443,486,234,250,28,23,-132,115,1,1
3351,1,516,488,251,239,29,34,132,-140,0,0
3352,0,533,521,271,257,34,23,200,100,0,0
3353,1,442,418,236,185,20,36,-215,100,1,1
3354,1,467,436,226,209,22,29,-107,-180,1,1
3355,1,449,497,240,248,42,30,-120,165,0,0
3356,1,493,575,243,289,44,24,117,-135,0,0
3357,1,415,445,208,201,33,29,-133,165,0,0
3358,0,471,464,210,256,34,24,141,-140,0,0
3359,1,448,518,211,244,38,25,125,-145,1,1
3360,0,531,552,253,297,34,27,185,-120,0,0
3361,1,501,498,265,251,37,31,-156,140,1,1
3362,0,447,447,252,248,40,21,141,-160,0,0
3363,1,463,469,249,225,33,31,-119,170,1,0
3364,0,535,473,271,246,43,32,-103,160,0,0
3365,1,499,520,261,259,42,27,-200,100,0,0
3366,0,450,484,230,242,35,20,170,-110,1,1
3367,0,538,523,261,271,36,32,-108,145,1,1
3368,1,502,483,284,248,29,33,-200,-110,0,0
3369,1,443,416,236,189,24,33,-180,135,0,0
3370,0,497,481,237,256,42,27,104,-215,1,1
3371,0,462,477,199,245,28,25,126,-165,0,0
3372,0,505,483,246,266,29,24,-140,120,0,0
3373,1,632,552,356,289,34,35,-195,100,0,0
3374,0,473,510,241,327,40,20,148,-155,0,0
3375,0,497,464,254,231,33,32,114,-200,0,0
3376,0,458,436,233,208,26,27,175,-120,0,0
3377,1,430,372,264,158,27,38,-205,-106,1,1
3378,0,497,484,227,252,32,25,100,-215,0,0
3379,0,539,553,262,283,32,28,-113,145,0,0
3380,1,526,502,256,246,29,34,-110,185,1,0
3381,0,536,529,272,262,35,23,175,-114,0,0
3382,1,455,427,245,188,20,37,-205,100,0,0
3383,1,471,439,228,209,23,30,102,-165,0,0
3384,1,453,503,241,250,43,30,-141,145,1,0
3385,1,421,453,211,206,34,29,-114,185,0,0
3386,0,478,473,213,261,34,24,175,-120,1,1
3387,1,454,521,213,245,38,26,125,-140,1,1
3388,0,540,565,256,306,34,27,175,-120,1,1
3389,1,511,505,271,255,37,32,-185,125,0,0
3390,0,454,457,256,254,42,21,165,-145,1,1
3391,1,479,485,255,230,33,32,103,-165,1,1
3392,0,538,477,271,248,43,32,-112,145,1,0
3393,1,508,531,265,266,44,27,-163,135,1,0
3394,0,465,490,239,244,35,21,166,-120,0,0
3395,1,474,487,264,249,31,34,-195,100,1,0
3396,1,508,498,286,257,31,33,-186,100,1,1
3397,1,449,421,237,192,25,33,-124,170,1,1
3398,0,508,487,240,258,42,28,200,-117,1,1
3399,0,471,487,202,249,29,25,117,-180,0,0
3400,0,512,487,246,267,29,24,-140,115,1,1
3401,1,641,567,360,298,34,35,-129,150,0,0
3402,1,495,450,293,233,29,31,-255,-136,1,1
3403,0,464,445,237,213,27,27,125,-155,1,1
3404,1,437,378,267,159,27,39,-173,120,1,0
3405,0,510,496,229,255,33,25,145,-155,0,0
3406,0,455,495,241,255,28,24,-109,155,1,1
3407,0,471,504,251,257,29,25,-122,130,1,1
3408,1,538,515,259,248,29,35,-160,135,1,0
3409,0,542,536,273,265,36,23,215,116,0,0
3410,1,463,512,245,253,43,31,-127,160,1,1
3411,1,502,587,248,296,45,24,-101,-175,0,0
3412,1,511,603,250,306,47,24,112,-150,0,0
3413,1,427,464,213,209,35,29,-240,-103,0,0
3414,0,493,482,222,265,34,25,119,-170,1,1
3415,1,458,528,214,245,38,27,125,-135,0,0
3416,1,513,511,271,259,39,32,-200,110,1,1
3417,0,460,459,260,254,42,22,170,-130,0,0
3418,0,488,446,296,226,39,32,153,-140,0,0
3419,1,483,493,269,253,34,35,-140,135,0,0
3420,0,520,492,249,258,42,29,220,115,0,0
3421,0,480,501,205,260,30,25,215,110,1,1
3422,0,523,497,255,273,29,25,-117,140,1,1
3423,1,650,574,362,302,34,35,-260,-135,1,1
3424,0,479,519,243,330,40,20,-105,-240,1,1
3425,1,509,456,307,237,29,32,-158,125,1,1
3426,0,479,459,249,222,27,28,-149,105,0,0
3427,1,448,388,271,162,27,40,-180,115,1,1
3428,0,517,500,230,257,34,25,118,-180,1,1
3429,0,543,563,263,286,32,28,180,-110,0,0
3430,0,490,517,266,264,29,26,-106,150,1,1
3431,0,478,457,175,248,33,19,112,-200,1,1
3432,0,548,550,277,279,38,23,143,-145,0,0
3433,1,463,434,247,194,20,37,-170,120,0,0
3434,1,476,445,228,210,24,30,-133,160,0,0
3435,1,477,521,256,256,43,32,-105,200,0,0
3436,1,524,622,257,321,49,24,-122,170,0,0
3437,1,432,476,213,218,36,29,-150,140,0,0
3438,1,455,472,244,231,31,32,100,-165,1,1
3439,1,468,539,220,254,39,27,-124,170,1,1
3440,1,383,469,169,229,37,25,134,-125,1,1
3441,0,460,498,228,251,23,24,150,-140,1,1
3442,0,464,468,260,258,42,22,135,-160,1,1
3443,0,511,484,268,251,33,27,114,-200,0,0
3444,1,468,464,233,207,20,32,107,-160,0,0
3445,0,498,457,299,230,39,32,160,-135,0,0
3446,0,470,499,239,251,37,21,-110,145,0,0
3447,1,497,508,278,265,34,35,-210,-110,1,1
3448,1,517,503,293,257,31,34,-104,-170,0,0
3449,1,460,431,244,196,25,34,-255,-130,0,0
3450,0,532,503,253,267,44,29,180,-115,0,0
3451,0,489,510,213,265,30,26,152,-140,0,0
3452,0,533,502,260,275,29,26,140,-165,0,0
3453,1,661,586,371,306,34,36,-210,-105,1,1
3454,0,491,525,250,334,41,21,115,-180,1,1
3455,1,526,464,320,240,29,33,-124,160,1,1
3456,0,487,470,255,232,30,28,-124,135,0,0
3457,1,462,394,284,164,29,41,-210,-110,0,0
3458,0,529,504,234,259,34,26,150,-145,1,1
3459,0,550,576,268,294,32,28,162,-125,1,1
3460,0,502,524,271,267,29,27,139,-159,0,0
3461,0,489,462,182,251,33,20,125,-170,0,0
3462,0,556,567,280,292,40,23,114,-180,0,0
3463,1,475,441,248,199,20,37,-109,185,1,1
3464,1,480,457,230,214,24,30,-170,125,0,0
3465,1,483,533,260,263,45,32,-125,160,0,0
3466,1,529,633,260,328,50,24,-140,150,1,1
3467,1,440,482,219,226,36,29,-240,-110,1,0
3468,1,463,476,250,234,31,33,-141,150,1,1
3469,1,480,543,226,257,39,28,130,-130,0,0
3470,1,394,477,179,235,38,26,114,-155,1,1
3471,0,467,510,233,252,23,25,-101,-215,0,0
3472,0,470,476,268,264,42,23,200,-110,0,0
3473,0,515,496,271,257,33,27,-145,110,1,0
3474,1,473,474,235,212,21,32,-155,145,1,1
3475,0,504,471,301,243,39,32,180,-110,1,1
3476,0,474,507,242,257,37,21,126,-170,0,0
3477,1,510,515,286,270,36,36,-182,105,0,0
3478,1,524,515,296,262,32,34,-154,139,1,1
3479,1,469,440,249,204,25,34,-172,120,1,0
3480,0,537,511,256,273,45,29,160,-125,0,0
3481,0,500,521,219,272,31,26,200,103,0,0
3482,0,538,509,262,281,29,26,132,-170,1,1
3483,1,669,591,377,309,35,37,-180,105,1,1
3484,0,507,539,261,339,41,22,-108,150,0,0
3485,1,540,465,325,241,29,34,-240,-130,1,0
3486,0,500,476,258,238,30,28,-109,150,0,0
3487,1,470,402,288,172,29,41,-170,110,0,0
3488,0,539,518,242,266,34,27,-153,115,0,0
3489,0,564,579,270,294,32,29,125,-165,1,1
3490,0,509,531,273,271,29,27,143,-150,0,0
3491,0,497,474,185,256,33,20,103,-205,1,1
3492,0,557,581,281,297,42,23,200,110,0,0
3493,1,492,451,256,203,20,38,-177,120,0,0
3494,1,494,467,237,222,24,30,138,-135,1,1
3495,1,497,549,265,274,47,32,-102,-170,1,1
3496,1,541,641,265,331,52,25,-113,175,0,0
3497,1,447,487,222,228,36,30,-170,120,1,1
3498,1,474,482,258,238,31,34,-110,180,0,0
3499,1,491,552,229,261,39,28,107,-160,0,0
3500,1,400,490,185,238,38,27,-101,-170,1,1
3501,0,477,527,237,260,26,25,157,-140,1,1
3502,0,475,483,270,267,45,23,150,-140,0,0
3503,0,524,507,275,260,33,28,-117,140,1,1
3504,1,480,479,241,214,21,33,-147,150,0,0
3505,0,512,479,309,247,40,33,150,-130,1,1
3506,0,480,518,246,265,37,21,100,-210,1,1
3507,1,513,529,286,272,36,36,-140,145,0,0
3508,1,531,522,300,264,32,35,-158,130,1,1
3509,1,480,451,256,210,26,35,-240,-123,1,1
3510,1,523,606,260,357,28,19,-122,165,1,1
3511,0,475,407,247,226,26,26,-110,145,1,0
3512,1,448,506,247,287,36,26,111,-150,0,0
3513,1,551,470,330,245,29,35,100,-165,0,0
3514,1,600,618,354,361,46,28,175,119,0,0
3515,1,507,470,273,234,26,33,-128,160,0,0
3516,0,513,480,196,260,34,21,118,-180,1,1
3517,1,477,502,244,262,36,26,116,-145,0,0
3518,0,599,505,259,263,32,30,-121,130,1,1
3519,0,463,489,205,199,31,28,112,-185,0,0
3520,1,481,497,261,250,32,34,-103,-165,1,1
3521,0,504,526,241,301,32,24,160,-125,0,0
3522,0,493,534,248,263,26,26,119,-200,1,1
3523,0,479,488,271,272,47,23,175,-120,0,0
3524,0,536,516,283,264,33,29,-131,125,1,0
3525,1,494,494,248,222,22,33,-129,170,0,0
3526,1,442,482,215,247,35,25,-205,100,1,1
3527,1,517,542,286,279,37,36,-180,105,1,1
3528,0,451,450,258,213,26,31,-107,145,0,0
3529,0,507,440,286,198,21,33,-205,-139,1,0
3530,1,539,618,270,363,29,20,144,-125,0,0
3531,1,479,489,202,277,49,18,115,-145,0,0
3532,1,501,491,279,223,26,39,109,-155,0,0
3533,0,485,413,250,228,26,27,-119,135,1,1
3534,1,455,515,250,293,37,26,-112,175,1,1
3535,1,557,480,332,248,29,35,-175,125,1,1
3536,1,610,628,358,366,46,28,119,-130,1,1
3537,1,478,412,292,178,30,41,-215,-105,1,1
3538,1,488,418,296,179,31,42,-191,110,1,1
3539,0,550,527,246,271,34,27,155,-145,0,0
3540,1,513,479,274,237,27,33,-113,175,0,0
3541,1,481,518,250,201,21,34,-177,125,0,0
3542,0,522,486,199,261,35,22,103,-205,1,1
3543,1,481,511,246,265,36,26,-103,-165,1,1
3544,0,498,420,257,244,31,27,-190,-115,1,1
3545,0,608,512,265,266,34,31,102,-205,0,0
3546,0,447,497,209,269,51,19,185,-115,0,0
3547,0,453,507,210,273,51,19,171,-130,0,0
3548,0,504,524,273,289,35,22,-125,125,1,1
3549,0,475,505,211,209,33,28,-159,105,1,1
3550,1,489,500,262,250,32,35,-103,180,0,0
3551,0,510,536,243,306,33,24,118,-170,0,0
3552,1,410,502,192,244,39,28,170,-105,0,0
3553,0,505,546,256,268,27,27,105,-230,1,1
3554,0,482,496,273,280,47,23,170,-120,0,0
3555,0,545,520,286,266,33,30,-107,145,0,0
3556,1,506,506,253,230,22,33,-115,190,0,0
3557,0,522,487,315,251,40,34,157,-145,1,1
3558,1,450,485,223,249,35,26,-190,100,1,1
3559,1,527,548,291,281,38,37,-128,150,1,0
3560,0,454,458,258,214,26,31,-107,-210,1,1
3561,0,517,450,291,202,21,34,-134,110,0,0
3562,1,548,630,275,370,31,20,-120,160,1,1
3563,1,485,500,204,281,49,18,-105,185,0,0
3564,1,505,498,282,228,26,39,103,-167,0,0
3565,0,492,417,255,231,26,28,-113,146,1,1
3566,1,463,524,256,296,37,27,-105,185,1,0
3567,1,568,487,335,249,29,36,-270,-146,0,0
3568,1,619,637,364,368,46,29,146,-110,1,1
3569,1,494,421,300,179,32,43,-335,-155,1,1
3570,0,557,538,247,274,35,27,230,126,1,1
3571,1,516,485,275,243,28,33,-113,175,0,0
3572,1,490,527,255,209,21,34,-107,175,0,0
3573,0,528,489,205,262,35,23,103,-205,1,1
3574,1,489,521,253,271,38,27,-133,150,0,0
3575,0,511,428,272,249,32,28,-195,-126,1,1
3576,0,617,520,268,272,34,31,-105,-215,0,0
3577,0,456,513,210,277,51,19,285,135,0,0
3578,0,515,530,277,291,35,23,-105,-215,1,1
3579,0,487,514,218,214,35,29,110,-180,0,0
3580,1,497,515,268,262,33,35,150,-105,0,0
3581,0,521,542,247,311,33,24,211,-102,0,0
3582,1,418,515,197,259,40,28,175,106,0,0
3583,0,513,554,260,271,29,28,127,-181,1,1
3584,0,489,512,274,295,47,23,175,-125,0,0
3585,0,555,528,292,273,33,30,118,-170,1,1
3586,1,514,514,256,234,22,33,-142,161,0,0
3587,0,531,496,323,256,41,35,-103,-205,1,1
3588,1,466,492,238,250,36,27,-205,105,1,1
3589,1,533,559,296,285,39,38,-251,-118,1,1
3590,0,469,466,270,220,26,32,-170,-115,1,1
3591,0,526,459,293,208,21,34,-161,-110,0,0
3592,0,544,530,258,289,46,29,-114,140,0,0
3593,1,493,514,207,291,49,18,125,-140,0,0
3594,1,509,511,283,236,26,39,-119,170,1,1
3595,0,505,421,263,232,27,29,114,-175,0,0
3596,1,471,530,259,298,38,28,163,-110,1,1
3597,1,581,500,342,259,31,36,-195,105,1,0
3598,1,502,425,306,180,32,44,-275,-120,1,1
3599,0,570,551,257,281,35,28,175,-125,0,0
3600,1,522,492,276,247,28,33,-124,155,1,0
3601,0,516,542,275,280,31,27,109,-200,0,0
3602,1,542,522,261,249,29,36,-121,165,1,1
3603,1,503,531,256,275,38,27,101,-165,1,1
3604,0,522,439,279,251,32,29,-161,-105,0,0
3605,0,623,528,270,275,35,31,-183,-110,0,0
3606,0,460,521,211,283,51,19,235,100,0,0
3607,0,529,538,287,294,35,24,111,-185,0,0
3608,0,497,526,223,227,35,29,155,-155,0,0
3609,1,429,526,199,266,40,28,146,-115,1,1
3610,1,468,536,244,290,39,27,104,-160,1,1
3611,0,565,542,296,276,33,31,-111,145,0,0
